1 4 0.0
2 4 0.0
3 4 0.0
4 4 0.0
5 4 0.0
6 5 0.0
7 6 0.0
8 6 0.0
9 6 0.0
10 6 0.0
11 6 0.0
12 6 0.0
13 7 0.0
14 7 0.0
15 7 0.0
16 7 0.0
17 7 0.0
18 7 0.0
19 7 0.0
20 8 0.0
21 8 0.0
22 8 0.0
23 8 0.0
24 8 0.0
25 8 0.0
26 7 0.0
27 7 0.0
28 8 0.0
29 8 0.0
30 8 0.0
31 8 0.0
32 9 0.0
33 9 0.0
34 9 0.0
35 8 0.0
36 8 0.0
37 9 0.0
38 9 0.0
39 9 0.0
40 9 0.0
41 9 0.0
42 9 0.0
43 9 0.0
44 9 0.0
45 10 0.0
46 10 0.0
47 9 0.0
48 9 0.0
49 9 0.0
50 8 0.0
51 7 0.0
52 7 0.0
53 7 0.0
54 7 0.0
55 7 0.0
56 7 0.0
57 7 0.0
58 7 0.0
59 7 0.0
60 7 0.0
61 7 0.0
62 7 0.0
63 6 0.0
64 6 0.0
65 6 0.0
66 6 0.0
67 6 0.0
68 7 0.0
69 7 0.0
70 7 0.0
71 7 0.0
72 7 0.0
73 7 0.0
74 7 0.0
75 8 0.0
76 8 0.0
77 8 0.0
78 8 0.0
79 8 0.0
80 1 0.0
81 1 0.0
82 1 0.0
83 1 0.0
84 1 0.0
85 1 0.0
86 1 0.0
87 1 0.0
88 1 0.0
89 1 0.0
90 1 0.0
91 1 0.0
92 1 0.0
93 1 0.0
94 1 0.0
95 1 0.0
96 1 0.0
97 9 0.0
98 9 0.0
99 9 0.0
100 9 0.0
101 8 0.0
102 8 0.0
103 8 0.0
104 8 0.0
105 8 0.0
106 8 0.0
107 6 0.0
108 6 0.0
109 6 0.0
110 6 0.0
111 6 0.0
112 5 0.0
113 5 0.0
114 5 0.0
115 5 0.0
116 5 0.0
117 5 0.0
118 5 0.0
119 6 0.0
120 6 0.0
121 6 0.0
122 6 0.0
123 6 0.0
124 6 0.0
125 6 0.0
126 6 0.0
127 6 0.0
128 6 0.0
129 6 0.0
130 6 0.0
131 6 0.0
132 6 0.0
133 6 0.0
134 6 0.0
135 6 0.0
136 6 0.0
137 6 0.0
138 7 0.0
139 8 0.0
140 9 0.0
141 9 0.0
142 8 0.0
143 9 0.0
144 9 0.0
145 9 0.0
146 9 0.0
147 9 0.0
148 9 0.0
149 9 0.0
150 9 0.0
151 9 0.0
152 9 0.0
153 10 0.0
154 13 0.0
155 13 0.0
156 13 0.0
157 13 0.0
158 13 0.0
159 13 0.0
160 13 0.0
161 13 0.0
162 12 0.0
163 11 0.0
164 10 0.0
165 10 0.0
166 10 0.0
167 10 0.0
168 10 0.0
169 10 0.0
170 10 0.0
171 10 0.0
172 10 0.0
173 10 0.0
174 10 0.0
175 10 0.0
176 10 0.0
177 10 0.0
178 10 0.0
179 10 0.0
180 10 0.0
181 10 0.0
182 9 0.0
183 9 0.0
184 9 0.0
185 9 0.0
186 9 0.0
187 9 0.0
188 9 0.0
189 9 0.0
190 9 0.0
191 9 0.0
192 7 0.0
193 7 0.0
194 7 0.0
195 7 0.0
196 7 0.0
197 8 0.0
198 8 0.0
199 8 0.0
200 8 0.0
201 8 0.0
202 8 0.0
203 8 0.0
204 8 0.0
205 8 0.0
206 8 0.0
207 8 0.0
208 8 0.0
209 9 0.0
210 9 0.0
211 10 0.0
212 11 0.0
213 11 0.0
214 10 0.0
215 10 0.0
216 9 0.0
217 10 0.0
218 11 0.0
219 11 0.0
220 11 0.0
221 11 0.0
222 11 0.0
223 11 0.0
224 11 0.0
225 11 0.0
226 12 0.0
227 12 0.0
228 12 0.0
229 12 0.0
230 12 0.0
231 12 0.0
232 12 0.0
233 12 0.0
234 12 0.0
235 12 0.0
236 12 0.0
237 12 0.0
238 12 0.0
239 12 0.0
240 12 0.0
241 12 0.0
242 12 0.0
243 12 0.0
244 12 0.0
245 12 0.0
246 13 0.0
247 13 0.0
248 13 0.0
249 15 0.0
250 15 0.0
251 15 0.0
252 15 0.0
